878,Phone,Oppo,F11 PRO,64,2500,2000,1375,750
879,Phone,Oppo,F11 PRO,128,2750,2200,1512.5,825
880,Phone,Oppo,F5,32,2100,1680,1155,630
881,Phone,Oppo,F5,64,2100,1680,1155,630
882,Phone,Oppo,F5 YOUTH,32,1000,800,550,300
883,Phone,Oppo,F7,64,1250,1000,687.5,375
884,Phone,Oppo,F7,128,1250,1000,687.5,375
885,Phone,Oppo,F7 YOUTH,64,1000,800,550,300
886,Phone,Oppo,F9 PRO,64,1500,1200,825,450
887,Phone,Oppo,FIND X,128,2000,1600,1100,600
888,Phone,Oppo,FIND X,256,2250,1800,1237.5,675
889,Phone,Oppo,FIND X 2,128,7500,6000,4125,2250
890,Phone,Oppo,FIND X 2,256,7500,6000,4125,2250
891,Phone,Oppo,FIND X 2 PRO,256,7500,6000,4125,2250
892,Phone,Oppo,FIND X 2 PRO,512,7500,6000,4125,2250
893,Phone,Oppo,K1,64,1000,800,550,300
894,Phone,Oppo,K3,64,2500,2000,1375,750
895,Phone,Oppo,K3,128,2500,2000,1375,750
896,Phone,Oppo,K3,256,2500,2000,1375,750
897,Phone,Oppo,R11,64,1500,1200,825,450
898,Phone,Oppo,R11,128,1650,1320,907.5,495
899,Phone,Oppo,R11S,64,1000,800,550,300
900,Phone,Oppo,R15,128,2000,1600,1100,600
901,Phone,Oppo,R15 DME,128,2000,1600,1100,600
902,Phone,Oppo,R15 PRO,128,2000,1600,1100,600
903,Phone,Oppo,R15X,128,2000,1600,1100,600
904,Phone,Oppo,R17,128,2000,1600,1100,600
905,Phone,Oppo,R17 PRO,128,2000,1600,1100,600
906,Phone,Oppo,REALME 1,32,550,440,302.5,165
907,Phone,Oppo,REALME 1,64,650,520,357.5,195
908,Phone,Oppo,REALME 1,128,800,640,440,240
909,Phone,Oppo,REALME 2,32,750,600,412.5,225
910,Phone,Oppo,REALME 2,64,750,600,412.5,225
911,Phone,Oppo,REALME 2 PRO,64,750,600,412.5,225
912,Phone,Oppo,REALME 2 PRO,128,750,600,412.5,225
913,Phone,Oppo,REALME 3,32,1000,800,550,300
914,Phone,Oppo,REALME 3,64,1000,800,550,300
915,Phone,Oppo,REALME 3 PRO,64,1250,1000,687.5,375
916,Phone,Oppo,REALME 3 PRO,128,1250,1000,687.5,375
917,Phone,Oppo,REALME 3I,32,1000,800,550,300
918,Phone,Oppo,REALME 3I,64,1000,800,550,300
919,Phone,Oppo,REALME C1 2019,32,1000,800,550,300
920,Phone,Oppo,REALME C2,16,1250,1000,687.5,375
921,Phone,Oppo,REALME C2,32,1250,1000,687.5,375
922,Phone,Oppo,REALME U1,32,1250,1000,687.5,375
923,Phone,Oppo,REALME U1,64,1250,1000,687.5,375
924,Phone,Oppo,REALME X,64,1750,1400,962.5,525
925,Phone,Oppo,REALME X,128,1750,1400,962.5,525
926,Phone,Oppo,REALME X,256,1750,1400,962.5,525
927,Phone,Oppo,RENO,128,2500,2000,1375,750
928,Phone,Oppo,RENO,256,2500,2000,1375,750
929,Phone,Oppo,RENO 10X ZOOM,128,3000,2400,1650,900
930,Phone,Oppo,RENO 10X ZOOM,256,3000,2400,1650,900
931,Phone,Oppo,RENO 2,128,3500,2800,1925,1050
932,Phone,Oppo,RENO 2,256,3500,2800,1925,1050
933,Phone,Oppo,RENO 2F,128,3500,2800,1925,1050
934,Phone,Oppo,RENO 2Z,128,3500,2800,1925,1050
935,Phone,Oppo,RENO 2Z,256,3500,2800,1925,1050
936,Phone,Oppo,RENO 5G,256,2500,2000,1375,750
937,Phone,Oppo,RENO A,128,2500,2000,1375,750
938,Phone,Oppo,RENO Z,128,2500,2000,1375,750
939,Phone,Oppo,RENO Z,256,250,200,137.5,75
940,Phone,Oppo,RX17 NEO,128,3000,2400,1650,900
941,Phone,Oppo,RX17 PRO,128,3000,2400,1650,900
942,Phone,Vivo,IQOO,128,2500,2000,1375,750
943,Phone,Vivo,IQOO,256,2500,2000,1375,750
944,Phone,Vivo,NEX,128,2300,1840,1265,690
945,Phone,Vivo,NEX DUAL DISPLAY,128,2500,2000,1375,750
946,Phone,Vivo,V11 PRO,64,2000,1600,1100,600
947,Phone,Vivo,V11 PRO,128,2000,1600,1100,600
948,Phone,Vivo,V11,64,1750,1400,962.5,525
949,Phone,Vivo,V11,128,1750,1400,962.5,525
950,Phone,Vivo,V11I,64,1750,1400,962.5,525
951,Phone,Vivo,V11I,128,1750,1400,962.5,525
952,Phone,Vivo,V15,64,2000,1600,1100,600
953,Phone,Vivo,V15,128,2000,1600,1100,600
954,Phone,Vivo,V15 PRO,128,2000,1600,1100,600
955,Phone,Vivo,V17 NEO,128,3500,2800,1925,1050
956,Phone,Vivo,V7,32,1250,1000,687.5,375
957,Phone,Vivo,V7 PLUS,32,1250,1000,687.5,375
958,Phone,Vivo,V7 PLUS,64,1250,1000,687.5,375
959,Phone,Vivo,V9,64,1500,1200,825,450
960,Phone,Vivo,V9 PRO,64,1750,1400,962.5,525
961,Phone,Vivo,V9 YOUTH,32,1250,1000,687.5,375
962,Phone,Vivo,V9 YOUTH,64,1250,1000,687.5,375
963,Phone,Vivo,X21,64,1750,1400,962.5,525
964,Phone,Vivo,X21,128,1750,1400,962.5,525
965,Phone,Vivo,X23,128,1750,1400,962.5,525
966,Phone,Vivo,X27,128,2000,1600,1100,600
967,Phone,Vivo,X27,256,2000,1600,1100,600
968,Phone,Vivo,X27 PRO,256,2000,1600,1100,600
969,Phone,Vivo,Y12,32,1250,1000,687.5,375
970,Phone,Vivo,Y12,64,1250,1000,687.5,375
971,Phone,Vivo,Y17,128,2000,1600,1100,600
972,Phone,Vivo,Y65,16,1250,1000,687.5,375
973,Phone,Vivo,Y69,32,1250,1000,687.5,375
974,Phone,Vivo,Y71,16,1250,1000,687.5,375
975,Phone,Vivo,Y71,32,1250,1000,687.5,375
976,Phone,Vivo,Y71I,16,1250,1000,687.5,375
977,Phone,Vivo,Y73,32,1250,1000,687.5,375
978,Phone,Vivo,Y73,64,1250,1000,687.5,375
979,Phone,Vivo,Y81,32,1250,1000,687.5,375
980,Phone,Vivo,Y83,32,1250,1000,687.5,375
981,Phone,Vivo,Y83,64,1250,1000,687.5,375
982,Phone,Vivo,Y85,32,1250,1000,687.5,375
983,Phone,Vivo,Y85,64,1250,1000,687.5,375
984,Phone,Vivo,Y89,64,1250,1000,687.5,375
985,Phone,Vivo,Y91,16,1250,1000,687.5,375
986,Phone,Vivo,Y91,32,1250,1000,687.5,375
987,Phone,Vivo,Y91C,16,1250,1000,687.5,375
988,Phone,Vivo,Y91C,32,1250,1000,687.5,375
989,Phone,Vivo,Y91I,16,1250,1000,687.5,375
990,Phone,Vivo,Y91I,32,1250,1000,687.5,375
991,Phone,Vivo,Y93,64,1250,1000,687.5,375
992,Phone,Vivo,Y93 LITE,32,1250,1000,687.5,375
993,Phone,Vivo,Y95,32,1250,1000,687.5,375
994,Phone,Vivo,Y95,64,1250,1000,687.5,375
995,Phone,Vivo,Y97,128,1250,1000,687.5,375
996,Phone,Xiaomi,BLACK SHARK,64,2500,2000,1375,750
997,Phone,Xiaomi,BLACK SHARK,128,2500,2000,1375,750
998,Phone,Xiaomi,BLACK SHARK,256,2500,2000,1375,750
999,Phone,Xiaomi,BLACK SHARK 2,128,5000,4000,2750,1500
1000,Phone,Xiaomi,BLACK SHARK 2,256,5000,4000,2750,1500
1001,Phone,Xiaomi,BLACK SHARK 2 PRO,128,6000,4800,3300,1800
1002,Phone,Xiaomi,BLACK SHARK 2 PRO,256,6000,4800,3300,1800
1003,Phone,Xiaomi,BLACK SHARK 3s,128,6000,4800,3300,1800
1004,Phone,Xiaomi,BLACK SHARK 4,128,7500,6000,4125,2250
1005,Phone,Xiaomi,BLACK SHARK HELO,128,2750,2200,1512.5,825
1006,Phone,Xiaomi,BLACK SHARK HELO,256,3500,2800,1925,1050
1007,Phone,Xiaomi,MI 4,16,500,400,275,150
1008,Phone,Xiaomi,MI 4,64,600,480,330,180
1009,Phone,Xiaomi,MI 4C,16,250,200,137.5,75
1010,Phone,Xiaomi,MI 4C,32,250,200,137.5,75
1011,Phone,Xiaomi,MI 4I,16,250,200,137.5,75
1012,Phone,Xiaomi,MI 4I,32,250,200,137.5,75
1013,Phone,Xiaomi,MI 4S,64,750,600,412.5,225
1014,Phone,Xiaomi,MI 5,32,250,200,137.5,75
1015,Phone,Xiaomi,MI 5 PRIME/PRO,64,250,200,137.5,75
1016,Phone,Xiaomi,MI 5 PRIME/PRO,128,250,200,137.5,75
1017,Phone,Xiaomi,MI 5C,64,750,600,412.5,225
1018,Phone,Xiaomi,MI 5S,64,750,600,412.5,225
1019,Phone,Xiaomi,MI 5S,128,750,600,412.5,225
1020,Phone,Xiaomi,MI 5S PLUS,64,750,600,412.5,225
1021,Phone,Xiaomi,MI 5S PLUS,128,750,600,412.5,225
1022,Phone,Xiaomi,MI 6,64,750,600,412.5,225
1023,Phone,Xiaomi,MI 6,128,750,600,412.5,225
1024,Phone,Xiaomi,MI A2,32,1000,800,550,300
1025,Phone,Xiaomi,MI A2,64,1000,800,550,300
1026,Phone,Xiaomi,MI A2,128,1350,1080,742.5,405
1027,Phone,Xiaomi,MI 8,64,1500,1200,825,450
1028,Phone,Xiaomi,MI 8,128,1700,1360,935,510
1029,Phone,Xiaomi,MI 8,256,2250,1800,1237.5,675
1030,Phone,Xiaomi,MI 8 EXPLORER,128,2000,1600,1100,600
1031,Phone,Xiaomi,MI 8 LITE,64,1250,1000,687.5,375
1032,Phone,Xiaomi,MI 8 LITE,128,1250,1000,687.5,375
1033,Phone,Xiaomi,MI 8 PRO,128,2250,1800,1237.5,675
1034,Phone,Xiaomi,MI 8 SE,64,1250,1000,687.5,375
1035,Phone,Xiaomi,MI 8 SE,128,2250,1800,1237.5,675
1036,Phone,Xiaomi,MI 9,64,3500,2800,1925,1050
1037,Phone,Xiaomi,MI 9,128,3500,2800,1925,1050
1038,Phone,Xiaomi,MI 9 SE,64,2950,2360,1622.5,885
1039,Phone,Xiaomi,MI 9 SE,128,3400,2720,1870,1020
1040,Phone,Xiaomi,MI 9T,64,2000,1600,1100,600
1041,Phone,Xiaomi,MI 9T,128,2000,1600,1100,600
1042,Phone,Xiaomi,MI 9 EXPLORER,256,2000,1600,1100,600
1043,Phone,Xiaomi,MI 9T PRO,64,2500,2000,1375,750
1044,Phone,Xiaomi,MI 9T PRO,128,2500,2000,1375,750
1045,Phone,Xiaomi,MI 9T PRO,256,2500,2000,1375,750
1046,Phone,Xiaomi,MI 10,128,5000,4000,2750,1500
1047,Phone,Xiaomi,MI 10,256,5000,4000,2750,1500
1048,Phone,Xiaomi,MI 10 PRO,256,10000,8000,5500,3000
1049,Phone,Xiaomi,MI 10t PRO,256,8500,6800,4675,2550
1050,Phone,Xiaomi,MI 10i,64,7000,5600,3850,2100
1051,Phone,Xiaomi,MI 10i,128,7500,6000,4125,2250
1052,Phone,Xiaomi,MI 11,256,20000,16000,11000,6000
1053,Phone,Xiaomi,MI 11 pro,128,22000,17600,12100,6600
1054,Phone,Xiaomi,MI 11 pro,256,24000,19200,13200,7200
1055,Phone,Xiaomi,MI 11 Ultra,256,32000,25600,17600,9600
1056,Phone,Xiaomi,MI 11 lite,128,10000,8000,5500,3000
1057,Phone,Xiaomi,MI 11i,128,11000,8800,6050,3300
1058,Phone,Xiaomi,MI 11i,256,13000,10400,7150,3900
1059,Phone,Xiaomi,MI A1,64,500,400,275,150
1060,Phone,Xiaomi,MI A2 LITE,32,500,400,275,150
1061,Phone,Xiaomi,MI A2 LITE,64,500,400,275,150
1062,Phone,Xiaomi,MI A3,64,1000,800,550,300
1063,Phone,Xiaomi,MI A3,128,1000,800,550,300
1064,Phone,Xiaomi,MI CC9,64,2500,2000,1375,750
1065,Phone,Xiaomi,MI CC9,128,2500,2000,1375,750
1066,Phone,Xiaomi,MI CC9,256,2500,2000,1375,750
1067,Phone,Xiaomi,MI CC9E,64,1750,1400,962.5,525
1068,Phone,Xiaomi,MI CC9E,128,1750,1400,962.5,525
1069,Phone,Xiaomi,MI MAX,16,500,400,275,150
1070,Phone,Xiaomi,MI MAX,32,500,400,275,150
1071,Phone,Xiaomi,MI MAX,64,500,400,275,150
1072,Phone,Xiaomi,MI MAX,128,1500,1200,825,450
1073,Phone,Xiaomi,MI MAX 2,32,1500,1200,825,450
1074,Phone,Xiaomi,MI MAX 2,64,1500,1200,825,450
1075,Phone,Xiaomi,MI MAX 2,128,1500,1200,825,450
1076,Phone,Xiaomi,MI MAX 3,64,1850,1480,1017.5,555
1077,Phone,Xiaomi,MI MAX 3,128,2500,2000,1375,750
1078,Phone,Xiaomi,MI MIX,128,500,400,275,150
1079,Phone,Xiaomi,MI MIX,256,500,400,275,150
1080,Phone,Xiaomi,MI MIX 2,64,1000,800,550,300
1081,Phone,Xiaomi,MI MIX 2,128,1000,800,550,300
1082,Phone,Xiaomi,MI MIX 2,256,1000,800,550,300
1083,Phone,Xiaomi,MI MIX 2S,32,1000,800,550,300
1084,Phone,Xiaomi,MI MIX 2S,64,1000,800,550,300
1085,Phone,Xiaomi,MI MIX 3,128,3000,2400,1650,900
1086,Phone,Xiaomi,MI MIX 3,256,3000,2400,1650,900
1087,Phone,Xiaomi,MI MIX 3 5G,64,3000,2400,1650,900
1088,Phone,Xiaomi,MI NOTE 2,64,250,200,137.5,75
1089,Phone,Xiaomi,MI NOTE 2,128,250,200,137.5,75
1090,Phone,Xiaomi,MI NOTE 3,64,250,200,137.5,75
1091,Phone,Xiaomi,MI NOTE 3,128,500,400,275,150
1092,Phone,Xiaomi,MI NOTE 4,64,250,200,137.5,75
1093,Phone,Xiaomi,MI NOTE 4x,32,400,320,220,120
1094,Phone,Xiaomi,MI NOTE 4x,64,500,400,275,150
1095,Phone,Xiaomi,MI NOTE 5,64,600,480,330,180
1096,Phone,Xiaomi,MI NOTE 5 Pro,64,750,600,412.5,225
1097,Phone,Xiaomi,MI NOTE 6 Pro,32,900,720,495,270
1098,Phone,Xiaomi,MI NOTE 6 Pro,64,1000,800,550,300
1099,Phone,Xiaomi,MI NOTE 7,64,1100,880,605,330
1100,Phone,Xiaomi,MI NOTE 7 Pro,128,1250,1000,687.5,375
1101,Phone,Xiaomi,MI NOTE 10,128,6000,4800,3300,1800
1102,Phone,Xiaomi,MI NOTE 10 PRO,256,6500,5200,3575,1950
1103,Phone,Xiaomi,MI NOTE 10 Lite,128,700,560,385,210
1104,Phone,Xiaomi,MI PLAY,64,250,200,137.5,75
1105,Phone,Xiaomi,POCOPHONE POCO F1,64,250,200,137.5,75
1106,Phone,Xiaomi,POCOPHONE POCO F1,128,250,200,137.5,75
1107,Phone,Xiaomi,POCOPHONE POCO F1,256,250,200,137.5,75
1108,Phone,Xiaomi,POCOPHONE POCO F2 Pro,128,5000,4000,2750,1500
1109,Phone,Xiaomi,POCOPHONE POCO F2 Pro,256,5500,4400,3025,1650
1110,Phone,Xiaomi,POCOPHONE POCO M2 Pro,128,5500,4400,3025,1650
1111,Phone,Xiaomi,POCOPHONE POCO X3,128,4000,3200,2200,1200
1112,Phone,Xiaomi,POCOPHONE POCO X3 Pro,128,5000,4000,2750,1500
1113,Phone,Xiaomi,POCOPHONE POCO X3 Pro,256,5500,4400,3025,1650
1114,Phone,Xiaomi,POCOPHONE POCO F3,128,6500,5200,3575,1950
1115,Phone,Xiaomi,POCOPHONE POCO F3,256,7000,5600,3850,2100
1116,Phone,Xiaomi,REDMI 2,8,150,120,82.5,45
1117,Phone,Xiaomi,REDMI 2,16,150,120,82.5,45
1118,Phone,Xiaomi,REDMI 2 PRIME,16,150,120,82.5,45
1119,Phone,Xiaomi,REDMI 2 PRO,16,150,120,82.5,45
1120,Phone,Xiaomi,REDMI 2A,8,150,120,82.5,45
1121,Phone,Xiaomi,REDMI 3,16,250,200,137.5,75
1122,Phone,Xiaomi,REDMI 3 PRO,32,250,200,137.5,75
1123,Phone,Xiaomi,REDMI 3S,16,300,240,165,90
1124,Phone,Xiaomi,REDMI 3S,32,650,520,357.5,195
1125,Phone,Xiaomi,REDMI 3S PLUS,32,250,200,137.5,75
1126,Phone,Xiaomi,REDMI 3X,32,250,200,137.5,75
1127,Phone,Xiaomi,REDMI 4X,16,500,400,275,150
1128,Phone,Xiaomi,REDMI 4X,32,500,400,275,150
1129,Phone,Xiaomi,REDMI 4X,64,500,400,275,150
1130,Phone,Xiaomi,REDMI 4 PRO,16,250,200,137.5,75
1131,Phone,Xiaomi,REDMI 4 PRO,32,250,200,137.5,75
1132,Phone,Xiaomi,REDMI 4 PRO,64,250,200,137.5,75
1133,Phone,Xiaomi,REDMI 4A,16,300,240,165,90
1134,Phone,Xiaomi,REDMI 4A,32,400,320,220,120
1135,Phone,Xiaomi,REDMI 4,16,450,360,247.5,135
1136,Phone,Xiaomi,REDMI 4,32,500,400,275,150
1137,Phone,Xiaomi,REDMI 4,64,500,400,275,150
1138,Phone,Xiaomi,REDMI 5,16,750,600,412.5,225
1139,Phone,Xiaomi,REDMI 5,32,750,600,412.5,225
1140,Phone,Xiaomi,REDMI 5 PLUS,32,750,600,412.5,225
1141,Phone,Xiaomi,REDMI 5 PLUS,64,750,600,412.5,225
1142,Phone,Xiaomi,REDMI 5A,16,750,600,412.5,225
1143,Phone,Xiaomi,REDMI 5A,32,750,600,412.5,225
1144,Phone,Xiaomi,REDMI 6,32,800,640,440,240
1145,Phone,Xiaomi,REDMI 6,64,850,680,467.5,255
1146,Phone,Xiaomi,REDMI 6 PRO,32,900,720,495,270
1147,Phone,Xiaomi,REDMI 6 PRO,64,1000,800,550,300
1148,Phone,Xiaomi,REDMI 6A,16,450,360,247.5,135
1149,Phone,Xiaomi,REDMI 6A,32,600,480,330,180
1150,Phone,Xiaomi,REDMI 7,16,900,720,495,270
1151,Phone,Xiaomi,REDMI 7,32,1000,800,550,300
1152,Phone,Xiaomi,REDMI 7,64,1250,1000,687.5,375
1153,Phone,Xiaomi,REDMI 7A,16,500,400,275,150
1154,Phone,Xiaomi,REDMI 7A,32,1000,800,550,300
1155,Phone,Xiaomi,REDMI 8,32,1350,1080,742.5,405
1156,Phone,Xiaomi,REDMI 8,64,1400,1120,770,420
1157,Phone,Xiaomi,REDMI 9,32,2250,1800,1237.5,675
1158,Phone,Xiaomi,REDMI 9,64,2500,2000,1375,750
1159,Phone,Xiaomi,REDMI 9c,32,1750,1400,962.5,525
1160,Phone,Xiaomi,REDMI 9c,64,2000,1600,1100,600
1161,Phone,Xiaomi,REDMI GO,8,250,200,137.5,75
1162,Phone,Xiaomi,REDMI GO,16,300,240,165,90
1163,Phone,Xiaomi,REDMI K20,64,3350,2680,1842.5,1005
1164,Phone,Xiaomi,REDMI K20,128,3500,2800,1925,1050
1165,Phone,Xiaomi,REDMI K20,256,3550,2840,1952.5,1065
1166,Phone,Xiaomi,REDMI K20 PRO,64,3500,2800,1925,1050
1167,Phone,Xiaomi,REDMI K20 PRO,128,3500,2800,1925,1050
1168,Phone,Xiaomi,REDMI K20 PRO,256,3500,2800,1925,1050
1169,Phone,Xiaomi,REDMI K30,128,3500,2800,1925,1050
1170,Phone,Xiaomi,REDMI K30i,64,2500,2000,1375,750
1171,Phone,Xiaomi,REDMI K30i,128,2750,2200,1512.5,825
1172,Phone,Xiaomi,REDMI K40,128,6000,4800,3300,1800
1173,Phone,Xiaomi,REDMI K40 Pro,128,7000,5600,3850,2100
1174,Phone,Xiaomi,REDMI NOTE 3,16,250,200,137.5,75
1175,Phone,Xiaomi,REDMI NOTE 3,32,250,200,137.5,75
1176,Phone,Xiaomi,REDMI NOTE 3 PRO,16,250,200,137.5,75
1177,Phone,Xiaomi,REDMI NOTE 3 PRO,32,250,200,137.5,75
1178,Phone,Xiaomi,REDMI NOTE 4,16,500,400,275,150
1179,Phone,Xiaomi,REDMI NOTE 4,32,500,400,275,150
1180,Phone,Xiaomi,REDMI NOTE 4,64,500,400,275,150
1181,Phone,Xiaomi,REDMI NOTE 4X,16,500,400,275,150
1182,Phone,Xiaomi,REDMI NOTE 4X,32,500,400,275,150
1183,Phone,Xiaomi,REDMI NOTE 4X,64,500,400,275,150
1184,Phone,Xiaomi,REDMI NOTE 5,32,750,600,412.5,225
1185,Phone,Xiaomi,REDMI NOTE 5,64,750,600,412.5,225
1186,Phone,Xiaomi,REDMI NOTE 5 PRO,64,750,600,412.5,225
1187,Phone,Xiaomi,REDMI NOTE 5A,16,750,600,412.5,225
1188,Phone,Xiaomi,REDMI NOTE 5A,32,750,600,412.5,225
1189,Phone,Xiaomi,REDMI NOTE 5A,64,750,600,412.5,225
1190,Phone,Xiaomi,REDMI NOTE 5A PRIME,32,750,600,412.5,225
1191,Phone,Xiaomi,REDMI NOTE 5A PRIME,64,750,600,412.5,225
1192,Phone,Xiaomi,REDMI NOTE 6 PRO,32,1000,800,550,300
1193,Phone,Xiaomi,REDMI NOTE 6 PRO,64,1000,800,550,300
1194,Phone,Xiaomi,REDMI NOTE 7,32,1500,1200,825,450
1195,Phone,Xiaomi,REDMI NOTE 7,64,1650,1320,907.5,495
1196,Phone,Xiaomi,REDMI NOTE 7,128,1900,1520,1045,570
1197,Phone,Xiaomi,REDMI NOTE 7 PRO,64,2000,1600,1100,600
1198,Phone,Xiaomi,REDMI NOTE 7 PRO,128,2050,1640,1127.5,615
1199,Phone,Xiaomi,REDMI NOTE 7S,32,1500,1200,825,450
1200,Phone,Xiaomi,REDMI NOTE 7S,64,1550,1240,852.5,465
1201,Phone,Xiaomi,REDMI NOTE 8,32,2000,1600,1100,600
1202,Phone,Xiaomi,REDMI NOTE 8,64,2000,1600,1100,600
1203,Phone,Xiaomi,REDMI NOTE 8,128,2000,1600,1100,600
1204,Phone,Xiaomi,REDMI NOTE 8 PRO,64,2500,2000,1375,750
1205,Phone,Xiaomi,REDMI NOTE 8 PRO,128,2500,2000,1375,750
1206,Phone,Xiaomi,REDMI NOTE 8 PRO,256,2500,2000,1375,750
1207,Phone,Xiaomi,REDMI NOTE 8T,32,1750,1400,962.5,525
1208,Phone,Xiaomi,REDMI NOTE 8T,64,2000,1600,1100,600
1209,Phone,Xiaomi,REDMI NOTE 8T,128,1750,1400,962.5,525
1210,Phone,Xiaomi,REDMI NOTE 9,64,3000,2400,1650,900
1211,Phone,Xiaomi,REDMI NOTE 9,128,3250,2600,1787.5,975
1212,Phone,Xiaomi,REDMI NOTE 9S,64,2500,2000,1375,750
1213,Phone,Xiaomi,REDMI NOTE 9S,128,2750,2200,1512.5,825
1214,Phone,Xiaomi,REDMI NOTE 10,64,3500,2800,1925,1050
1215,Phone,Xiaomi,REDMI NOTE 10 Pro,128,4000,3200,2200,1200
1216,Phone,Xiaomi,REDMI NOTE 10s,128,5000,4000,2750,1500
1217,Phone,Xiaomi,REDMI NOTE 10 Lite,128,2500,2000,1375,750
1218,Phone,Xiaomi,REDMI PRO,32,1150,920,632.5,345
1219,Phone,Xiaomi,REDMI PRO,64,1250,1000,687.5,375
1220,Phone,Xiaomi,REDMI PRO,128,1450,1160,797.5,435
1221,Phone,Xiaomi,REDMI S2,32,1150,920,632.5,345
1222,Phone,Xiaomi,REDMI S2,64,1400,1120,770,420
1223,Phone,Xiaomi,REDMI Y2,32,1100,880,605,330
1224,Phone,Xiaomi,REDMI Y2,64,1200,960,660,360
1225,Phone,Xiaomi,REDMI Y3,32,750,600,412.5,225
1226,Phone,Xiaomi,REDMI Y3,64,800,640,440,240
1227,Phone,Xiaomi,Mix 4,512,15000,12000,8250,4500
1228,Phone,Alcatel,3x 2020,64,1000,800,550,300
1229,Phone,Alcatel,1a 2020,16,600,480,330,180
1230,Phone,Alcatel,3c 2019,16,600,480,330,180
1231,Phone,Alcatel,1v 2020,32,800,640,440,240
1232,Phone,Alcatel,1s 2020,32,600,480,330,180
1233,Phone,Alcatel,3l 2020,16,600,480,330,180
1234,Phone,Alcatel,1b 2020,16,500,400,275,150
1235,Phone,Alcatel,3v 2019,32,900,720,495,270
1236,Phone,Alcatel,3x 2019,64,1200,960,660,360
1237,Phone,Alcatel,"12,019",16,500,400,275,150
1238,Phone,Alcatel,"32,019",64,1000,800,550,300
1239,Phone,Alcatel,3l 2019,16,600,480,330,180
1240,Phone,Alcatel,1s,32,600,480,330,180
1241,Phone,Alcatel,1x 2019,16,600,480,330,180
1242,Phone,Alcatel,1c 2019,8,300,240,165,90
1243,Phone,Alcatel,7,32,400,320,220,120
1244,Phone,Alcatel,5v,32,1400,1120,770,420
1245,Phone,Alcatel,1,8,300,240,165,90
1246,Phone,Alcatel,3l,64,600,480,330,180
1247,Phone,Alcatel,3v,16,850,680,467.5,255
1248,Phone,Alcatel,3x,64,800,640,440,240
1249,Phone,Alcatel,3,16,800,640,440,240
1250,Phone,Alcatel,5,32,950,760,522.5,285
1251,Phone,Alcatel,3c,16,600,480,330,180
1252,Phone,Alcatel,a3 PLUS 3g,16,400,320,220,120
1253,Phone,Alcatel,idol 5s,32,400,320,220,120
1254,Phone,Alcatel,idol 5,32,400,320,220,120
1255,Phone,Alcatel,a7 xl,32,800,640,440,240
1256,Phone,Alcatel,a3 xl,16,250,200,137.5,75
1257,Phone,Alcatel,u5 hd,8,300,240,165,90
1258,Phone,Alcatel,idol 4 pro,16,300,240,165,90
1259,Phone,Alcatel,a30 plus,16,300,240,165,90
1260,Phone,Alcatel,a50,16,300,240,165,90
1261,Phone,Alcatel,pixi 4 6.0,8,300,240,165,90
1262,Phone,Alcatel,u5,8,100,80,55,30
1263,Phone,Alcatel,a5 led,8,100,80,55,30
1264,Phone,Alcatel,a3,16,100,80,55,30
1265,Phone,Alcatel,a3 xl,16,250,200,137.5,75
1266,Phone,Alcatel,idol 4s,32,100,80,55,30
1267,Phone,Motorola,Moto G8 power,64,2000,1600,1100,600
1268,Phone,Motorola,Moto G power,64,2000,1600,1100,600
1269,Phone,Motorola,Moto G Stylus,128,2000,1600,1100,600
1270,Phone,Motorola,Moto G8,64,1600,1280,880,480
1271,Phone,Motorola,One Hyper,128,2800,2240,1540,840
1272,Phone,Motorola,Razr 2019,128,12000,9600,6600,3600
1273,Phone,Motorola,Moto G8 Play,64,1600,1280,880,480
1274,Phone,Motorola,Moto G8 Plus,64,2000,1600,1100,600
1275,Phone,Motorola,Moto E6 plus,32,1200,960,660,360
1276,Phone,Motorola,One Macro,64,1800,1440,990,540
1277,Phone,Motorola,Moto E6s,64,1200,960,660,360
1278,Phone,Motorola,Moto e6,64,1000,800,550,300
1279,Phone,Motorola,One Zoom,64,2400,1920,1320,720
1280,Phone,Motorola,One Action,128,2400,1920,1320,720
1281,Phone,Motorola,Moto P50,32,1800,1440,990,540
1282,Phone,Motorola,Moto E5,32,1000,800,550,300
1283,Phone,Motorola,One Vision,128,2000,1600,1100,600
1284,Phone,Motorola,Moto G7 Play,32,1200,960,660,360
1285,Phone,Motorola,Moto G7 Power,32,1200,960,660,360
1286,Phone,Motorola,Moto G7,32,1200,960,660,360
1287,Phone,Motorola,Moto G7 Plus,32,1400,1120,770,420
1288,Phone,Motorola,One Power,64,1800,1440,990,540
1289,Phone,Motorola,One,64,1600,1280,880,480
1290,Phone,Motorola,P30 play,128,1000,800,550,300
1291,Phone,Motorola,p30 note,128,1000,800,550,300
1292,Phone,Motorola,P30,128,5900,4720,3245,1770
1293,Phone,Motorola,Moto Z3,64,1400,1120,770,420
1294,Phone,Motorola,Moto e5 play go,16,800,640,440,240
1295,Phone,Motorola,Moto e5 cruise,16,800,640,440,240
1296,Phone,Motorola,Moto e5 supra,16,800,640,440,240
1297,Phone,Motorola,Moto G Play,16,400,320,220,120
1298,Phone,Motorola,Moto G6 Plus,32,1400,1120,770,420
1299,Phone,Motorola,Moto x4,32,1000,800,550,300
1300,Phone,Motorola,Moto Z3 Play,64,1200,960,660,360
